method,phase,model,parallel_size,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_direct,decode,deepseek-v2-lite,all,all,mooncake_toolagent,36,0.20479278404209542,0.1317998840060887,0.5050794754192093,0.5044046488385916,0.1280463240185469,0.06402316200927345,0.005352343653987356,0.20847548676137714,0.13789779059463986
enhanced_direct,decode,deepseek-v2-lite,all,balanced,all,54,0.5655438214285774,0.5812676852996276,0.38589039242107454,0.41497796052277164,0.3354776929942172,0.1677388464971086,0.015586761492471983,0.5554729400252298,0.5735780874144716
enhanced_direct,decode,deepseek-v2-lite,all,balanced,burstgpt_1,9,0.4996769853626086,0.5160756461202402,0.6832005564142446,0.8823026313203666,0.42600982462166787,0.21300491231083393,0.01805464742064039,0.5100107656689651,0.5321232707149502
enhanced_direct,decode,deepseek-v2-lite,all,balanced,burstgpt_2,9,0.3719056172049598,0.32060064663666415,0.5792752202354665,0.7703556029599335,0.8952109153262163,0.44760545766310816,0.04629914044735914,0.37888466044627156,0.33348976258909485
enhanced_direct,decode,deepseek-v2-lite,all,balanced,burstgpt_3,9,0.8759037855319205,0.9488030686869922,0.25261811955900004,0.15129578911734567,0.44274878359872755,0.22137439179936377,0.018448311595181108,0.8281040351038826,0.901925466400169
enhanced_direct,decode,deepseek-v2-lite,all,balanced,mooncake_conversation,12,0.8871423688858159,0.8850311106706421,0.2584955039171805,0.2587180849430679,0.03782907066568373,0.018914535332841865,0.0016249585264708343,0.865197554330377,0.863215725815072
enhanced_direct,decode,deepseek-v2-lite,all,balanced,mooncake_synthetic,3,0.19127174352066442,0.19127174352066442,0.05242053664204203,0.05242053664204203,0.07881480875718654,0.03940740437859327,0.003930800458538786,0.18671990294628626,0.18671990294628624
enhanced_direct,decode,deepseek-v2-lite,all,balanced,mooncake_toolagent,12,0.29937210058799935,0.2990305867647199,0.32858570566061085,0.32808048933901846,0.12913970295903807,0.06456985147951903,0.005431193477632905,0.30000110413224657,0.29965288446331406
enhanced_direct,decode,deepseek-v2-lite,all,latency,all,54,0.25759307768705253,0.1851599023484534,0.3798248924745678,0.35856303873153345,0.14626683821428904,0.07313341910714452,0.006095053576571517,0.25252802257832235,0.18555015100038644
enhanced_direct,decode,deepseek-v2-lite,all,latency,burstgpt_1,9,0.3695470296157557,0.43205095406604327,0.08048846069910016,0.05811435269365384,0.21149437023264928,0.10574718511632464,0.008812531194387208,0.3587076570598311,0.4209422709864499
enhanced_direct,decode,deepseek-v2-lite,all,latency,burstgpt_2,9,0.3240612601173814,0.283114490908844,0.3474646070740072,0.47076676008705337,0.4937460282233409,0.24687301411167045,0.020573832307320034,0.3106664749684743,0.2674448750709561
enhanced_direct,decode,deepseek-v2-lite,all,latency,burstgpt_3,9,0.6336434956721001,0.7335524541644017,0.1871587757342691,0.1779259954471936,0.11800800076976858,0.05900400038488429,0.004917424089460055,0.6147255591647751,0.7138845974371352
enhanced_direct,decode,deepseek-v2-lite,all,latency,mooncake_conversation,12,0.12886879217194167,0.12791846889271444,0.3868337743682693,0.38679607334988947,0.015661295671936675,0.007830647835968338,0.0006531251123107645,0.13128093842224262,0.13033796018992463
enhanced_direct,decode,deepseek-v2-lite,all,latency,mooncake_synthetic,3,0.008065317166074793,0.008065317166074793,0.15494163743102118,0.15494163743102116,0.05531976132623706,0.02765988066311853,0.002305456396584587,0.008638777123693372,0.008638777123693372
