model,tp,profile_id,strategy,repeat,phase,requests,normalization_requests,total_calls_per_1000,total_logical_bytes_per_1000,calls_by_12bin_json,logical_bytes_by_12bin_json,canonical_exact_histogram_per_1000_json,raw_op_exact_histogram_per_1000_json
deepseek-v2-lite,2,profile_07_burstgpt_2_c1,throughput,0,prefill,32,1000,3437.5,133034880000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133034880000.0,0.0,0.0]","{""36155392"":1718.75,""41246720"":1718.75}","{""all_reduce:36155392"":1718.75,""all_reduce:41246720"":1718.75}"
deepseek-v2-lite,2,profile_08_burstgpt_2_c2,balanced,0,decode,32,1000,873125.0,28005120000.0,"[0.0,147812.5,725312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,4238080000.0,23767040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""28672"":147812.5,""32768"":725312.5}","{""all_reduce:28672"":147812.5,""all_reduce:32768"":725312.5}"
deepseek-v2-lite,2,profile_08_burstgpt_2_c2,balanced,0,prefill,32,1000,6875.0,441788160000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6875.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441788160000.0,0.0,0.0]","{""49307648"":1718.75,""68575232"":1718.75,""69156864"":1718.75,""70000640"":1718.75}","{""all_reduce:49307648"":1718.75,""all_reduce:68575232"":1718.75,""all_reduce:69156864"":1718.75,""all_reduce:70000640"":1718.75}"
deepseek-v2-lite,2,profile_08_burstgpt_2_c2,latency,0,decode,32,1000,2401093.75,28005120000.0,"[218281.25,2182812.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[894080000.0,27111040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":218281.25,""12288"":2112343.75,""16384"":70468.75}","{""all_reduce:4096"":218281.25,""all_reduce:12288"":2112343.75,""all_reduce:16384"":70468.75}"
deepseek-v2-lite,2,profile_08_burstgpt_2_c2,latency,0,prefill,32,1000,18906.25,441788160000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.75,17187.5,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,14629120000.0,427159040000.0,0.0,0.0,0.0]","{""8511488"":1718.75,""14774272"":1718.75,""25534464"":6875.0,""25624576"":1718.75,""25927680"":1718.75,""26021888"":1718.75,""26599424"":1718.75,""27443200"":1718.75}","{""all_reduce:8511488"":1718.75,""all_reduce:14774272"":1718.75,""all_reduce:25534464"":6875.0,""all_reduce:25624576"":1718.75,""all_reduce:25927680"":1718.75,""all_reduce:26021888"":1718.75,""all_reduce:26599424"":1718.75,""all_reduce:27443200"":1718.75}"
deepseek-v2-lite,2,profile_08_burstgpt_2_c2,throughput,0,decode,32,1000,436562.5,28005120000.0,"[0.0,0.0,436562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,28005120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""61440"":147812.5,""65536"":288750.0}","{""all_reduce:61440"":147812.5,""all_reduce:65536"":288750.0}"
deepseek-v2-lite,2,profile_08_burstgpt_2_c2,throughput,0,prefill,32,1000,3437.5,441788160000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441788160000.0,0.0]","{""118464512"":1718.75,""138575872"":1718.75}","{""all_reduce:118464512"":1718.75,""all_reduce:138575872"":1718.75}"
deepseek-v2-lite,2,profile_09_burstgpt_2_c3,balanced,0,decode,32,1000,873125.0,21908480000.0,"[0.0,615312.5,257812.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,13460480000.0,8448000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""12288"":80781.25,""16384"":159843.75,""20480"":80781.25,""24576"":56718.75,""28672"":237187.5,""32768"":257812.5}","{""all_reduce:12288"":80781.25,""all_reduce:16384"":159843.75,""all_reduce:20480"":80781.25,""all_reduce:24576"":56718.75,""all_reduce:28672"":237187.5,""all_reduce:32768"":257812.5}"
deepseek-v2-lite,2,profile_09_burstgpt_2_c3,balanced,0,prefill,32,1000,6875.0,215072000000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.75,5156.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48294400000.0,166777600000.0,0.0,0.0]","{""28098560"":1718.75,""29544448"":1718.75,""32772096"":1718.75,""34717696"":1718.75}","{""all_reduce:28098560"":1718.75,""all_reduce:29544448"":1718.75,""all_reduce:32772096"":1718.75,""all_reduce:34717696"":1718.75}"
deepseek-v2-lite,2,profile_09_burstgpt_2_c3,latency,0,decode,32,1000,1746250.0,21908480000.0,"[546562.5,1199687.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3815680000.0,18092800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":161562.5,""8192"":385000.0,""12288"":381562.5,""16384"":818125.0}","{""all_reduce:4096"":161562.5,""all_reduce:8192"":385000.0,""all_reduce:12288"":381562.5,""all_reduce:16384"":818125.0}"
deepseek-v2-lite,2,profile_09_burstgpt_2_c3,latency,0,prefill,32,1000,13750.0,215072000000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13750.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215072000000.0,0.0,0.0,0.0]","{""13795328"":1718.75,""14303232"":1718.75,""14336000"":1718.75,""14479360"":1718.75,""15065088"":1718.75,""15753216"":1718.75,""17018880"":1718.75,""20381696"":1718.75}","{""all_reduce:13795328"":1718.75,""all_reduce:14303232"":1718.75,""all_reduce:14336000"":1718.75,""all_reduce:14479360"":1718.75,""all_reduce:15065088"":1718.75,""all_reduce:15753216"":1718.75,""all_reduce:17018880"":1718.75,""all_reduce:20381696"":1718.75}"
deepseek-v2-lite,2,profile_09_burstgpt_2_c3,throughput,0,decode,32,1000,436562.5,21908480000.0,"[0.0,44687.5,391875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,1224960000.0,20683520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""24576"":13750.0,""28672"":30937.5,""32768"":58437.5,""36864"":30937.5,""40960"":10312.5,""45056"":18906.25,""49152"":41250.0,""53248"":8593.75,""57344"":53281.25,""61440"":82500.0,""65536"":87656.25}","{""all_reduce:24576"":13750.0,""all_reduce:28672"":30937.5,""all_reduce:32768"":58437.5,""all_reduce:36864"":30937.5,""all_reduce:40960"":10312.5,""all_reduce:45056"":18906.25,""all_reduce:49152"":41250.0,""all_reduce:53248"":8593.75,""all_reduce:57344"":53281.25,""all_reduce:61440"":82500.0,""all_reduce:65536"":87656.25}"
deepseek-v2-lite,2,profile_09_burstgpt_2_c3,throughput,0,prefill,32,1000,3437.5,215072000000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215072000000.0,0.0,0.0]","{""57643008"":1718.75,""67489792"":1718.75}","{""all_reduce:57643008"":1718.75,""all_reduce:67489792"":1718.75}"
deepseek-v2-lite,2,profile_10_burstgpt_2_c4,balanced,0,decode,32,1000,360937.5,4315520000.0,"[233750.0,61875.0,65312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1077120000.0,1098240000.0,2140160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":204531.25,""8192"":29218.75,""12288"":27500.0,""16384"":10312.5,""20480"":8593.75,""24576"":6875.0,""28672"":8593.75,""32768"":65312.5}","{""all_reduce:4096"":204531.25,""all_reduce:8192"":29218.75,""all_reduce:12288"":27500.0,""all_reduce:16384"":10312.5,""all_reduce:20480"":8593.75,""all_reduce:24576"":6875.0,""all_reduce:28672"":8593.75,""all_reduce:32768"":65312.5}"
deepseek-v2-lite,2,profile_10_burstgpt_2_c4,balanced,0,prefill,32,1000,6875.0,26709760000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,5156.25,1718.75,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,19099520000.0,7610240000.0,0.0,0.0,0.0,0.0]","{""3510272"":1718.75,""3751936"":1718.75,""3850240"":1718.75,""4427776"":1718.75}","{""all_reduce:3510272"":1718.75,""all_reduce:3751936"":1718.75,""all_reduce:3850240"":1718.75,""all_reduce:4427776"":1718.75}"
deepseek-v2-lite,2,profile_10_burstgpt_2_c4,latency,0,decode,32,1000,493281.25,4315520000.0,"[328281.25,165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1696640000.0,2618880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":242343.75,""8192"":85937.5,""12288"":20625.0,""16384"":144375.0}","{""all_reduce:4096"":242343.75,""all_reduce:8192"":85937.5,""all_reduce:12288"":20625.0,""all_reduce:16384"":144375.0}"
deepseek-v2-lite,2,profile_10_burstgpt_2_c4,latency,0,prefill,32,1000,13750.0,26709760000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,13750.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,26709760000.0,0.0,0.0,0.0,0.0,0.0]","{""1638400"":1718.75,""1683456"":1718.75,""1728512"":1718.75,""1781760"":1718.75,""2039808"":1718.75,""2113536"":1718.75,""2166784"":1718.75,""2387968"":1718.75}","{""all_reduce:1638400"":1718.75,""all_reduce:1683456"":1718.75,""all_reduce:1728512"":1718.75,""all_reduce:1781760"":1718.75,""all_reduce:2039808"":1718.75,""all_reduce:2113536"":1718.75,""all_reduce:2166784"":1718.75,""all_reduce:2387968"":1718.75}"
deepseek-v2-lite,2,profile_10_burstgpt_2_c4,throughput,0,decode,32,1000,202812.5,4315520000.0,"[116875.0,37812.5,48125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[774400000.0,711040000.0,2830080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":44687.5,""8192"":72187.5,""12288"":15468.75,""16384"":5156.25,""20480"":3437.5,""24576"":6875.0,""28672"":6875.0,""32768"":3437.5,""36864"":1718.75,""40960"":3437.5,""53248"":5156.25,""61440"":3437.5,""65536"":30937.5}","{""all_reduce:4096"":44687.5,""all_reduce:8192"":72187.5,""all_reduce:12288"":15468.75,""all_reduce:16384"":5156.25,""all_reduce:20480"":3437.5,""all_reduce:24576"":6875.0,""all_reduce:28672"":6875.0,""all_reduce:32768"":3437.5,""all_reduce:36864"":1718.75,""all_reduce:40960"":3437.5,""all_reduce:53248"":5156.25,""all_reduce:61440"":3437.5,""all_reduce:65536"":30937.5}"
deepseek-v2-lite,2,profile_10_burstgpt_2_c4,throughput,0,prefill,32,1000,3437.5,26709760000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,26709760000.0,0.0,0.0,0.0,0.0]","{""7360512"":1718.75,""8179712"":1718.75}","{""all_reduce:7360512"":1718.75,""all_reduce:8179712"":1718.75}"
deepseek-v2-lite,2,profile_11_burstgpt_3_c0,balanced,0,decode,32,1000,873125.0,21605760000.0,"[0.0,757968.75,115156.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,17832320000.0,3773440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""12288"":70468.75,""16384"":55000.0,""20480"":27500.0,""24576"":450312.5,""28672"":154687.5,""32768"":115156.25}","{""all_reduce:12288"":70468.75,""all_reduce:16384"":55000.0,""all_reduce:20480"":27500.0,""all_reduce:24576"":450312.5,""all_reduce:28672"":154687.5,""all_reduce:32768"":115156.25}"
deepseek-v2-lite,2,profile_11_burstgpt_3_c0,balanced,0,prefill,32,1000,6875.0,208010880000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5,3437.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83902720000.0,124108160000.0,0.0,0.0]","{""23040000"":1718.75,""25776128"":1718.75,""35229696"":1718.75,""36978688"":1718.75}","{""all_reduce:23040000"":1718.75,""all_reduce:25776128"":1718.75,""all_reduce:35229696"":1718.75,""all_reduce:36978688"":1718.75}"
deepseek-v2-lite,2,profile_11_burstgpt_3_c0,latency,0,decode,32,1000,1675781.25,21605760000.0,"[266406.25,1409375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1844480000.0,19761280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":82500.0,""8192"":183906.25,""12288"":812968.75,""16384"":596406.25}","{""all_reduce:4096"":82500.0,""all_reduce:8192"":183906.25,""all_reduce:12288"":812968.75,""all_reduce:16384"":596406.25}"
deepseek-v2-lite,2,profile_11_burstgpt_3_c0,latency,0,prefill,32,1000,13750.0,208010880000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5,10312.5,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,20521600000.0,187489280000.0,0.0,0.0,0.0]","{""4132864"":1718.75,""7806976"":1718.75,""12255232"":1718.75,""13520896"":1718.75,""16101376"":1718.75,""18907136"":1718.75,""20877312"":1718.75,""27422720"":1718.75}","{""all_reduce:4132864"":1718.75,""all_reduce:7806976"":1718.75,""all_reduce:12255232"":1718.75,""all_reduce:13520896"":1718.75,""all_reduce:16101376"":1718.75,""all_reduce:18907136"":1718.75,""all_reduce:20877312"":1718.75,""all_reduce:27422720"":1718.75}"
deepseek-v2-lite,2,profile_11_burstgpt_3_c0,throughput,0,decode,32,1000,436562.5,21605760000.0,"[0.0,0.0,436562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,21605760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""32768"":12031.25,""36864"":58437.5,""40960"":55000.0,""45056"":15468.75,""49152"":85937.5,""53248"":122031.25,""57344"":27500.0,""61440"":32656.25,""65536"":27500.0}","{""all_reduce:32768"":12031.25,""all_reduce:36864"":58437.5,""all_reduce:40960"":55000.0,""all_reduce:45056"":15468.75,""all_reduce:49152"":85937.5,""all_reduce:53248"":122031.25,""all_reduce:57344"":27500.0,""all_reduce:61440"":32656.25,""all_reduce:65536"":27500.0}"
deepseek-v2-lite,2,profile_11_burstgpt_3_c0,throughput,0,prefill,32,1000,3437.5,208010880000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208010880000.0,0.0,0.0]","{""48816128"":1718.75,""72208384"":1718.75}","{""all_reduce:48816128"":1718.75,""all_reduce:72208384"":1718.75}"
deepseek-v2-lite,2,profile_12_burstgpt_3_c1,balanced,0,decode,32,1000,403906.25,2492160000.0,"[367812.5,29218.75,6875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1654400000.0,612480000.0,225280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":331718.75,""8192"":36093.75,""12288"":5156.25,""16384"":8593.75,""20480"":1718.75,""24576"":5156.25,""28672"":8593.75,""32768"":6875.0}","{""all_reduce:4096"":331718.75,""all_reduce:8192"":36093.75,""all_reduce:12288"":5156.25,""all_reduce:16384"":8593.75,""all_reduce:20480"":1718.75,""all_reduce:24576"":5156.25,""all_reduce:28672"":8593.75,""all_reduce:32768"":6875.0}"
deepseek-v2-lite,2,profile_12_burstgpt_3_c1,balanced,0,prefill,32,1000,6875.0,9511040000.0,"[0.0,0.0,0.0,0.0,0.0,5156.25,1718.75,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,6617600000.0,2893440000.0,0.0,0.0,0.0,0.0,0.0]","{""1282048"":3437.5,""1286144"":1718.75,""1683456"":1718.75}","{""all_reduce:1282048"":3437.5,""all_reduce:1286144"":1718.75,""all_reduce:1683456"":1718.75}"
deepseek-v2-lite,2,profile_12_burstgpt_3_c1,latency,0,decode,32,1000,474375.0,2492160000.0,"[427968.75,46406.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1823360000.0,668800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":410781.25,""8192"":17187.5,""12288"":22343.75,""16384"":24062.5}","{""all_reduce:4096"":410781.25,""all_reduce:8192"":17187.5,""all_reduce:12288"":22343.75,""all_reduce:16384"":24062.5}"
deepseek-v2-lite,2,profile_12_burstgpt_3_c1,latency,0,prefill,32,1000,13750.0,9511040000.0,"[0.0,0.0,0.0,0.0,1718.75,12031.25,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,929280000.0,8581760000.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""540672"":1718.75,""626688"":1718.75,""634880"":1718.75,""647168"":1718.75,""659456"":1718.75,""667648"":1718.75,""741376"":1718.75,""1015808"":1718.75}","{""all_reduce:540672"":1718.75,""all_reduce:626688"":1718.75,""all_reduce:634880"":1718.75,""all_reduce:647168"":1718.75,""all_reduce:659456"":1718.75,""all_reduce:667648"":1718.75,""all_reduce:741376"":1718.75,""all_reduce:1015808"":1718.75}"
deepseek-v2-lite,2,profile_12_burstgpt_3_c1,throughput,0,decode,32,1000,230312.5,2492160000.0,"[189062.5,25781.25,15468.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1316480000.0,401280000.0,774400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":56718.75,""8192"":132343.75,""12288"":10312.5,""16384"":12031.25,""20480"":1718.75,""24576"":1718.75,""32768"":1718.75,""40960"":5156.25,""49152"":1718.75,""57344"":3437.5,""65536"":3437.5}","{""all_reduce:4096"":56718.75,""all_reduce:8192"":132343.75,""all_reduce:12288"":10312.5,""all_reduce:16384"":12031.25,""all_reduce:20480"":1718.75,""all_reduce:24576"":1718.75,""all_reduce:32768"":1718.75,""all_reduce:40960"":5156.25,""all_reduce:49152"":1718.75,""all_reduce:57344"":3437.5,""all_reduce:65536"":3437.5}"
deepseek-v2-lite,2,profile_12_burstgpt_3_c1,throughput,0,prefill,32,1000,3437.5,9511040000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,3437.5,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,9511040000.0,0.0,0.0,0.0,0.0,0.0]","{""2568192"":1718.75,""2965504"":1718.75}","{""all_reduce:2568192"":1718.75,""all_reduce:2965504"":1718.75}"
deepseek-v2-lite,2,profile_13_burstgpt_3_c2,balanced,0,decode,32,1000,873125.0,12580480000.0,"[362656.25,482968.75,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2970880000.0,8708480000.0,901120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":362656.25,""12288"":41250.0,""16384"":285312.5,""20480"":104843.75,""24576"":24062.5,""28672"":27500.0,""32768"":27500.0}","{""all_reduce:8192"":362656.25,""all_reduce:12288"":41250.0,""all_reduce:16384"":285312.5,""all_reduce:20480"":104843.75,""all_reduce:24576"":24062.5,""all_reduce:28672"":27500.0,""all_reduce:32768"":27500.0}"
deepseek-v2-lite,2,profile_13_burstgpt_3_c2,balanced,0,prefill,32,1000,6875.0,102762880000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.75,5156.25,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,13411200000.0,89351680000.0,0.0,0.0,0.0]","{""7802880"":1718.75,""14622720"":1718.75,""17195008"":1718.75,""20168704"":1718.75}","{""all_reduce:7802880"":1718.75,""all_reduce:14622720"":1718.75,""all_reduce:17195008"":1718.75,""all_reduce:20168704"":1718.75}"
deepseek-v2-lite,2,profile_13_burstgpt_3_c2,latency,0,decode,32,1000,1746250.0,12580480000.0,"[1216875.0,529375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[5470080000.0,7110400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":1098281.25,""8192"":118593.75,""12288"":381562.5,""16384"":147812.5}","{""all_reduce:4096"":1098281.25,""all_reduce:8192"":118593.75,""all_reduce:12288"":381562.5,""all_reduce:16384"":147812.5}"
deepseek-v2-lite,2,profile_13_burstgpt_3_c2,latency,0,prefill,32,1000,13750.0,102762880000.0,"[0.0,0.0,0.0,0.0,0.0,1718.75,3437.5,3437.5,5156.25,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,1992320000.0,11073920000.0,18874240000.0,70822400000.0,0.0,0.0,0.0]","{""1159168"":1718.75,""2904064"":1718.75,""3538944"":1718.75,""4337664"":1718.75,""6643712"":1718.75,""11083776"":1718.75,""12857344"":1718.75,""17264640"":1718.75}","{""all_reduce:1159168"":1718.75,""all_reduce:2904064"":1718.75,""all_reduce:3538944"":1718.75,""all_reduce:4337664"":1718.75,""all_reduce:6643712"":1718.75,""all_reduce:11083776"":1718.75,""all_reduce:12857344"":1718.75,""all_reduce:17264640"":1718.75}"
deepseek-v2-lite,2,profile_13_burstgpt_3_c2,throughput,0,decode,32,1000,436562.5,12580480000.0,"[0.0,335156.25,101406.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,8060800000.0,4519680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""16384"":27500.0,""20480"":13750.0,""24576"":268125.0,""28672"":25781.25,""32768"":27500.0,""36864"":17187.5,""40960"":12031.25,""45056"":10312.5,""49152"":5156.25,""53248"":1718.75,""57344"":5156.25,""61440"":18906.25,""65536"":3437.5}","{""all_reduce:16384"":27500.0,""all_reduce:20480"":13750.0,""all_reduce:24576"":268125.0,""all_reduce:28672"":25781.25,""all_reduce:32768"":27500.0,""all_reduce:36864"":17187.5,""all_reduce:40960"":12031.25,""all_reduce:45056"":10312.5,""all_reduce:49152"":5156.25,""all_reduce:53248"":1718.75,""all_reduce:57344"":5156.25,""all_reduce:61440"":18906.25,""all_reduce:65536"":3437.5}"
deepseek-v2-lite,2,profile_13_burstgpt_3_c2,throughput,0,prefill,32,1000,3437.5,102762880000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.75,1718.75,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42965120000.0,59797760000.0,0.0,0.0]","{""24997888"":1718.75,""34791424"":1718.75}","{""all_reduce:24997888"":1718.75,""all_reduce:34791424"":1718.75}"
deepseek-v2-lite,2,profile_14_burstgpt_3_c3,balanced,0,decode,32,1000,794062.5,10060160000.0,"[393593.75,342031.25,58437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2442880000.0,5702400000.0,1914880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":190781.25,""8192"":202812.5,""12288"":118593.75,""16384"":147812.5,""20480"":15468.75,""24576"":53281.25,""28672"":6875.0,""32768"":58437.5}","{""all_reduce:4096"":190781.25,""all_reduce:8192"":202812.5,""all_reduce:12288"":118593.75,""all_reduce:16384"":147812.5,""all_reduce:20480"":15468.75,""all_reduce:24576"":53281.25,""all_reduce:28672"":6875.0,""all_reduce:32768"":58437.5}"
deepseek-v2-lite,2,profile_14_burstgpt_3_c3,balanced,0,prefill,32,1000,6875.0,133267200000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.75,3437.5,1718.75,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,14488320000.0,69428480000.0,49350400000.0,0.0,0.0]","{""8429568"":1718.75,""16007168"":1718.75,""24387584"":1718.75,""28712960"":1718.75}","{""all_reduce:8429568"":1718.75,""all_reduce:16007168"":1718.75,""all_reduce:24387584"":1718.75,""all_reduce:28712960"":1718.75}"
deepseek-v2-lite,2,profile_14_burstgpt_3_c3,latency,0,decode,32,1000,1318281.25,10060160000.0,"[948750.0,369531.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[5012480000.0,5047680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":673750.0,""8192"":275000.0,""12288"":245781.25,""16384"":123750.0}","{""all_reduce:4096"":673750.0,""all_reduce:8192"":275000.0,""all_reduce:12288"":245781.25,""all_reduce:16384"":123750.0}"
deepseek-v2-lite,2,profile_14_burstgpt_3_c3,latency,0,prefill,32,1000,13750.0,133267200000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,5156.25,5156.25,3437.5,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,10933120000.0,38712960000.0,83621120000.0,0.0,0.0,0.0]","{""1888256"":1718.75,""1912832"":1718.75,""2560000"":1718.75,""6516736"":1718.75,""7749632"":1718.75,""8257536"":1718.75,""21827584"":1718.75,""26824704"":1718.75}","{""all_reduce:1888256"":1718.75,""all_reduce:1912832"":1718.75,""all_reduce:2560000"":1718.75,""all_reduce:6516736"":1718.75,""all_reduce:7749632"":1718.75,""all_reduce:8257536"":1718.75,""all_reduce:21827584"":1718.75,""all_reduce:26824704"":1718.75}"
deepseek-v2-lite,2,profile_14_burstgpt_3_c3,throughput,0,decode,32,1000,436562.5,10060160000.0,"[104843.75,225156.25,106562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[816640000.0,4407040000.0,4836480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":10312.5,""8192"":94531.25,""12288"":84218.75,""16384"":32656.25,""20480"":18906.25,""24576"":27500.0,""28672"":61875.0,""32768"":10312.5,""36864"":34375.0,""40960"":27500.0,""45056"":6875.0,""61440"":1718.75,""65536"":25781.25}","{""all_reduce:4096"":10312.5,""all_reduce:8192"":94531.25,""all_reduce:12288"":84218.75,""all_reduce:16384"":32656.25,""all_reduce:20480"":18906.25,""all_reduce:24576"":27500.0,""all_reduce:28672"":61875.0,""all_reduce:32768"":10312.5,""all_reduce:36864"":34375.0,""all_reduce:40960"":27500.0,""all_reduce:45056"":6875.0,""all_reduce:61440"":1718.75,""all_reduce:65536"":25781.25}"
deepseek-v2-lite,2,profile_14_burstgpt_3_c3,throughput,0,prefill,32,1000,3437.5,133267200000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133267200000.0,0.0,0.0]","{""32817152"":1718.75,""44720128"":1718.75}","{""all_reduce:32817152"":1718.75,""all_reduce:44720128"":1718.75}"
