model_id,configuration,topology_level,vector_id,replica0_us,replica1_us,official_us,relative_spread,above_threshold
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v05,121.28399999999999,120.17949999999999,121.28399999999999,0.009106724712245651,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v06,415.729,412.573,415.729,0.007591483875313019,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v07,790.009,791.0205000000001,791.0205000000001,0.0012787279217164019,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v08,792.273,791.129,792.273,0.0014439467203855305,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v09,790.782,791.982,791.982,0.0015151859511957745,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v00,125.7635,129.12650000000002,129.12650000000002,0.026044227947013412,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v01,215.0655,216.809,216.809,0.008041640337808909,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v02,398.2885,402.533,402.533,0.010544477098772067,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v03,750.9555,751.4535000000001,751.4535000000001,0.0006627156570566871,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v04,1458.594,1456.869,1458.594,0.00118264575337629,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v05,573.094,574.116,574.116,0.0017801280577443138,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v06,722.329,720.9655,722.329,0.0018876439960183392,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v07,1086.076,1090.2040000000002,1090.2040000000002,0.003786447307109638,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v08,922.2875,915.031,922.2875,0.007867937058672132,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v09,818.945,816.4304999999999,818.945,0.003070413764050225,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v00,110.043,118.9865,118.9865,0.0751639891920512,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v01,211.0935,208.0325,211.0935,0.0145006833464792,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v02,397.61249999999995,395.6085,397.61249999999995,0.005040082995378572,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v03,748.261,754.498,754.498,0.008266423502779436,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v04,1467.984,1463.682,1467.984,0.002930549651767259,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v05,574.311,575.413,575.413,0.0019151461645808758,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v06,730.819,727.0925,730.819,0.00509907377886999,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v07,1118.029,1111.5855000000001,1118.029,0.005763267321330537,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v08,938.685,950.0435,950.0435,0.011955768341133904,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v09,825.4255,830.8040000000001,830.8040000000001,0.006473849427783244,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v00,119.531,122.0565,122.0565,0.020691237254877815,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v01,208.17000000000002,205.654,208.17000000000002,0.012086275640101932,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v02,394.26300000000003,393.7855,394.26300000000003,0.0012111204957097684,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v03,747.28,753.234,753.234,0.007904582108614408,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v04,1450.157,1452.354,1452.354,0.0015127165966424966,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v05,573.231,571.879,573.231,0.002358560510509682,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v06,724.105,728.235,728.235,0.005671246232328843,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v07,1086.68,1087.2555000000002,1087.2555000000002,0.0005293144067794067,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v08,915.5625,920.4860000000001,920.4860000000001,0.0053488048704707115,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v09,819.758,825.8105,825.8105,0.00732916328867217,False
